asin,name,rating,date,verified,review_title,body,helpfulVotes,brand,product_title
B0731HBTZ7,AlexisD,1,"November 17, 2018",True,Worse phone ever. Even worse seller!,Never ever buy from MYWIT!! The phone did not have an imei number and was the worst piece of junk. I had purchased it for my mother as a gift and she almost cried because it would not work!! We took it to technicians to try to fix it and they all asked us where we got it. We felt like complete fools and like we had been scammed. So humiliating. MYWIT sold us a Useless junk. Not sure how the phone is with other sellers but we are in shock right now. No one can activate it and my mother's birthday is ruined. I will never shop on amazon again. This is how bad everything is. Next time I will go on apple's website. Never use MYWIT!!,1.0,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,Erika Gaines,1,"December 9, 2019",True,Not Worth the money,iPhone worked great for exactly 90 days. On day 91 out of nowhere in the middle of uses the screen went out. Contacted seller and they say sorry for the inconvenience but it's not covered. Mind you I had to wait 2 day to receive the phone after purchasing but they wont cover the phone warranty one day after the 90 from purchase. I do not recommend buying a renewed iphone on Amazon. Not worth the money.,1.0,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,Ruth Martinez,5,"May 23, 2019",True,Sin problemas,"Completamente desbloqueado, lo compré para usarlo con la red de boost mobile",3.0,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,CBG2000,1,"October 18, 2019",True,"Bad batteries, glitchy screen & keyboard","This is our second attempt at a renewed phone. The first one arrived with a screen that wasn’t fully responsive and a glitchy keyboard. The second arrived with a battery health of 66%. We would have been better off shelling out the money for a new phone that works. Still waiting to hear about a refund. Update: the third phone arrived and needs to be returned. I can’t even believe the number of positive reviews. Check the battery health in settings-it’s advertised to be at 90% or above. The third one came with 85% battery health. From experience, once the battery health starts to go below 80%, it’ll need to be replaced. It’s easy enough to check so there is no excuse for selling them with anything less.",,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,Charity Friederichs,5,"July 27, 2018",True,Looks and works great,"Have had this phone for a week so far. It was fully unlocked. We connected to Metro PCS. Was in very good physical and working condition. No scratches, etc. Included a charger. My daughter loves it and has not had any problems with it. Hopefully she won't!",4.0,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,Maria Hernandez,1,"August 8, 2019",True,K no era lo k esperaba me decepciona,Ya van varias veces k tengo k regresar los iPhone k compro y2 me an salido así o muy raspados esa luz como k no o k opinan me sorprende k dicen k expertos lo checan y voy a creer k no vean eso ósea esta bien k sean baratos pero k no manden cosas k no sirven lo use por mas tiempo pero ya no funciono la bocina,2.0,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,Ana,5,"April 23, 2019",True,It is a great buy.,So this phone is awesome. I bought it and was skeptical because of reviews but it is absolutely perfect. No damage. Battery life 97 left. Great phone works perfect. Connected to my network perfect. Factory reset etc. Perfect phone couldn't be happier.,2.0,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,Betty,5,"July 26, 2019",True,Todo llego bien la batería y no tenia nada cosmético,Me gusto este teléfono todo llego bien,2.0,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,Amazon Customer,2,"May 6, 2019",True,Audio is broken,The speaker on my phone is screwed up. I thought it was just my internet but no. You can’t talk on speaker or FaceTime without the audio going in and out.,2.0,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,Tricia Ricketts,5,"March 11, 2019",True,Great buy for me,I am very surprised at this product for being a ‘Refurbished’ product. It looks great! Minuscule scratch. No functionality problems at all. Battery last just over a day with use. All in all I would definitely by from this seller again.,1.0,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,Nisha,5,"October 7, 2018",True,Perfect,"I received the phone one week early which was great and I was scared and nervous but I hooked it up to my MetroPCS account and it worked fine it came in a weird box, nicely packaged but the phone is great and it came with a charger. I love my iPhone 7 I received it one week early which was great It came in the mail on September 19 and today is October 7 and it’s been working great no problems at all thank you “Breed” company that I ordered from☺️",1.0,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,Holly Vukich,1,"November 28, 2018",True,My honest experience,If I could have given this 0 stars I would have. This phone arrived on time however it didn't work properly from the get go. I contacted the seller and they basically brushed me off. Wasted almost 400.00 on this garbage phone. Nobody can hear me talking to them and the volume buttons don't work. Waste of time buy new direct from Apple.,2.0,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,JANICE PACHECO,5,"May 16, 2019",True,My revised rating,The phone came when promised and looked like new i was able to transfer all my information on to the phone and connect to wifi- unfortunately it was not compatible with my service provided no fault of anyone. They have promised to refund me as soon as my phone was received back to them and even offer me an exchange. I purchased an phone from another source because it was a present i needed it by the weekend.,,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,Vitaly,4,"December 1, 2018",True,Received it in verizon box,"Received it in verizon box, and it confused me. For a moment I thought maybe it doesn’t work with gsm sim. Put the sim card in and it was alright. The box itself is really light and thin, compared to geniune iphone box. Device was wrapped in bubbly plastic. No headphones. To be honest, I expected better packaging.",2.0,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,mari av,2,"August 10, 2019",True,Worked ok for the first 5 months,Did have scratches on it but works great other than battery a little low. Update: literally 2 days After my return window closes it starts acting up! Touchscreen sensor doesn’t work on the lower half of the screen and it freezes to where i have to restart it. So bummed.,,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,Christian,5,"September 20, 2019",True,Great buy,"Honestly, I was a bit skeptical buying a phone from amazon, but I had a great experience with this one. I had purchased an iPhone 7 for my younger sibling but before giving it to him I inspected it. I looks brand new and as promised, battery was at 80% battery life. My brother hasn’t have any issues since we bought it a couple months ago. Now I’m definitely purchasing another one from this vendor in a couple of days for my other brother.",,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,Roberto Quiros,1,"June 3, 2019",True,No carga,"Dsde que recibí el teléfono, daba problemas para cargar al estar apagado, hasta que días después ya no se carga del todo estando apagado. Ya lo llevé a reparación y estoy esperando resultado y saber cuanto me costará arreglarlo. No lo puedo devolver pues lo traje a Costa Rica y es más complicado que tratar de repararlo.",,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,Blake Jones,4,"September 13, 2019",True,Tiny chip in corner of screen.,Nice phone but it came with a small chip on the bottom left side of the screen. Didn’t return it because it’s not that big of a deal I just put a screen protector on it and an otter box.,,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,David Quinn,5,"April 23, 2019",True,It may have scratches but who cares,"Even though the phone with a little bit of scratches, the phone works perfectly. This phone DOES function with Verizon. I was very scared at first because other reviews said no it didn’t work with Verizon, but I was very happy it worked with my SIM card. The phone does not come with headphones.",1.0,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,Tony Glover,5,"September 5, 2018",True,I love this phone.,Omg why didn’t I found this device sooner?!?!? It works fine without any issues also I’m in the US and yes it works with Verizon wireless. Put the SIM card and it started working instantly.,2.0,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,CC,5,"July 14, 2019",True,"Great value, like new phone",Bought this to replace my daughter's broken iPhone 6 and I was worried it wouldn't work on Metro PCS but we had no issues. I'll be replacing my boys phones with this one too,2.0,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,ncGentry,5,"August 22, 2018",True,As described 👍,"Quick delivery and phone arrived as described. As the description says it’s is refurbished, but there was absolutely minimal wear. The battery is doing fine, which was one of my fears because they seem to start dying more quickly as they age. Over all, a good buy.",,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,ageneva,5,"October 11, 2019",True,best value,great value great quality six months of use only one minor system malfunction-self corrected quality of resolution audio and software is equal to that of a new apple phone,,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,andree,5,"December 9, 2019",True,Prudent purchase,"I'm not fond of Apple's pay-me-for-life cloud*. But, at this price it is the best performing phone. Yes, the memory is limited, but you can always move files to the myriad of free clouds. I bought two. So far, so good. Business Insider said it was a verter purchase than iphone 11. Feeling validated. *no need to subscribe to their cloud",,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,Mark Huzek,5,"August 28, 2019",True,Great value for a great product,"Love this phone. Arrived looking brand new, been a droid fan forever but would never go back. This company delivered what they promised, if I ever need another phone I would definitely buy from them!",,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,Saf,4,"August 12, 2019",True,"So far so good, audio is all that great.","everything is great so far. It is unlocked, came package great too. Two problems one speaker side at the bottom of the phone is not working and the audio you get when you receive calls isn’t all that clear and loud which sucks. Still a good phone for the price I suppose could be a little less. Hoping for the best in the next few months.",,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,Adam,5,"May 4, 2019",True,Great for price,No activation issues (metro pcs) my wife loves it. There were no signs of use looked new.,1.0,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,Bruno Santos Parreiras,2,"June 7, 2019",True,Did not work in Brazil.,"It did not work in Brazil. I could install my Apple account and validated the phone. But it did not recognized any telephone net. I went to an authorized Apple assistance in Brazil and they could not fix the problem. So I had the option to return it trough Apple replacement police, paying R$2000, or return to US dealer. As I am in Brazil, I choose to return to Apple. But I had this prejudice of R$2000!",,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,Shopper,4,"May 29, 2019",True,Not bad overall,"The phone is clean, the battery health is about 90%. The included aftermarket charger looks super cheap, but is capable of 2 Amps- as much as the phone can take.",,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
B0731HBTZ7,Miss Goody Goody,5,"September 26, 2019",True,Love it,I took a risk ordering a iPhone 7 refurbished phone from iCertified to tell you the truth it looks brand new the screen clean it works well and I will definitely recommend this company for anyone that's interested in a refurbished phone,,Apple,"Apple iPhone 7 32GB, Rose Gold (Renewed)"
